,saleprice,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,yr_sold,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,frst_flr_sf,sec_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,totrms_abvgrd,fireplaces,garage_area,wood_deck_sf,open_porch_sf,screen_porch,neighborhood,exter_qual,exter_cond,bsmt_exposure,kitchen_qual,garage_finish,heating_qc,fireplace_qu
515,229000,0.0,13837,7,5,1988,1988,2006,178.0,1002.0,1204.0,1377,806,2183,0.0,0.0,2,1,4,9,0,786.0,0,0,0,NWAmes,Gd,Gd,No,Gd,Unf,Gd,None
516,236000,80.0,9938,7,5,1993,1994,2010,246.0,750.0,1050.0,1062,887,1949,1.0,0.0,2,1,3,8,1,574.0,156,90,0,SawyerW,Gd,TA,No,Gd,Fin,Ex,TA
517,392000,85.0,12633,10,5,2006,2007,2007,242.0,0.0,1824.0,1824,0,1824,0.0,0.0,2,0,3,8,1,932.0,160,36,108,Timber,Ex,TA,Gd,Ex,Fin,Ex,Gd
518,149000,57.0,6876,6,5,1927,1950,2009,0.0,522.0,720.0,1146,784,1930,1.0,0.0,2,0,4,8,0,316.0,0,0,0,IDOTRR,TA,TA,No,TA,Unf,Fa,None
519,345000,36.0,3951,10,5,1998,1999,2008,0.0,128.0,970.0,1469,924,2393,1.0,0.0,2,1,2,7,1,846.0,0,90,94,Somerst,Ex,TA,Mn,Ex,Fin,Ex,TA
520,169000,62.0,9856,5,8,1900,2005,2006,0.0,0.0,716.0,1007,1007,2014,0.0,0.0,2,0,5,8,0,624.0,0,72,0,OldTown,Gd,Gd,No,TA,Unf,Ex,None
521,109900,84.0,17808,4,5,1946,1950,2007,0.0,0.0,484.0,1242,0,1242,0.0,0.0,1,0,2,4,0,336.0,0,0,0,Edwards,TA,TA,No,TA,Unf,TA,None
522,188000,74.0,9627,7,5,1993,1994,2006,94.0,758.0,996.0,996,1004,2000,0.0,0.0,2,1,3,9,1,650.0,190,48,0,Mitchel,TA,TA,Av,TA,Fin,Ex,TA
523,132500,50.0,6000,6,6,1939,1950,2009,0.0,0.0,780.0,825,587,1412,0.0,0.0,1,0,4,6,1,280.0,45,0,0,BrkSide,TA,Fa,No,TA,Unf,Ex,Gd
524,143000,65.0,9757,5,7,1994,1994,2009,0.0,755.0,990.0,990,0,990,1.0,0.0,1,0,3,5,0,440.0,66,0,92,CollgCr,TA,Gd,No,TA,RFn,Ex,None
525,125000,58.0,9280,5,6,1951,1951,2007,0.0,557.0,1342.0,1342,0,1342,1.0,0.0,1,0,4,7,0,256.0,0,0,0,Edwards,TA,TA,No,TA,Unf,Ex,None
526,415000,120.0,14780,9,5,2005,2005,2006,568.0,1505.0,1868.0,1868,0,1868,1.0,0.0,2,0,2,7,1,1085.0,354,56,156,NridgHt,Ex,TA,Gd,Ex,Fin,Ex,Gd
527,125500,60.0,7740,4,7,1910,1950,2010,0.0,0.0,622.0,741,622,1363,0.0,0.0,1,0,3,6,0,528.0,0,0,168,OldTown,TA,TA,No,TA,Unf,Gd,None
528,139000,80.0,9600,6,6,1958,1988,2009,183.0,620.0,1240.0,1632,0,1632,1.0,0.0,2,0,3,6,1,338.0,289,0,0,NAmes,TA,TA,No,TA,RFn,Gd,Gd
529,451950,97.0,13478,10,5,2008,2008,2009,420.0,1338.0,1722.0,1728,568,2296,1.0,0.0,2,1,3,10,1,842.0,382,274,0,NridgHt,Ex,TA,Gd,Ex,RFn,Ex,Gd
530,119900,65.0,10926,5,5,1959,1959,2009,74.0,0.0,1678.0,1678,0,1678,0.0,0.0,2,0,6,10,0,0.0,0,0,0,Edwards,TA,TA,No,TA,None,TA,None
531,220000,0.0,6853,8,5,2001,2002,2009,136.0,1005.0,1267.0,1296,0,1296,1.0,0.0,2,0,2,6,0,471.0,192,25,0,Timber,Gd,TA,No,Gd,Fin,Ex,None
532,167300,85.0,10667,6,6,1971,1971,2007,302.0,838.0,1587.0,1587,0,1587,0.0,0.0,2,0,3,7,1,525.0,0,44,0,NAmes,TA,TA,No,TA,Unf,TA,Gd
533,122000,45.0,8212,5,6,1941,1950,2009,0.0,626.0,720.0,854,444,1298,0.0,0.0,1,0,3,6,2,256.0,84,0,0,Edwards,TA,TA,No,TA,Unf,Ex,Gd
534,125000,70.0,9100,5,5,1963,1963,2006,336.0,1332.0,1728.0,1728,0,1728,1.0,0.0,2,0,6,10,0,504.0,0,0,0,Sawyer,TA,TA,No,TA,Unf,TA,None
535,112500,50.0,6000,5,6,1957,1957,2008,0.0,308.0,928.0,928,0,928,0.0,0.0,1,0,3,5,0,288.0,0,0,0,OldTown,TA,TA,No,TA,Fin,Gd,None
536,191000,78.0,9316,7,5,2005,2006,2007,0.0,0.0,879.0,879,916,1795,0.0,0.0,2,1,3,7,0,578.0,164,111,0,CollgCr,Gd,TA,Gd,Gd,RFn,Ex,None
537,136000,75.0,9464,6,7,1958,1958,2008,135.0,570.0,1080.0,1080,0,1080,0.0,0.0,1,0,3,5,0,288.0,0,0,130,NAmes,TA,Gd,No,TA,Unf,Gd,None
538,197900,80.0,10400,7,5,1998,1998,2009,0.0,0.0,866.0,866,913,1779,0.0,0.0,2,1,3,6,0,546.0,198,36,0,CollgCr,TA,TA,Av,Gd,RFn,Ex,None
539,117000,59.0,5310,6,8,1910,2003,2006,0.0,0.0,485.0,1001,634,1635,0.0,0.0,1,0,2,5,0,255.0,394,0,0,OldTown,TA,Gd,No,Gd,Unf,Gd,None
540,194000,64.0,7406,7,5,2006,2006,2006,84.0,684.0,1199.0,1220,0,1220,1.0,0.0,2,0,2,6,0,632.0,105,54,0,CollgCr,Gd,TA,Av,Gd,RFn,Ex,None
541,285000,0.0,4538,9,5,2001,2001,2008,179.0,1004.0,1310.0,1310,0,1310,1.0,0.0,1,1,1,5,1,545.0,277,45,0,Somerst,Gd,TA,Av,Gd,RFn,Ex,TA
542,127500,62.0,10106,5,7,1940,1999,2008,0.0,351.0,644.0,808,547,1355,1.0,0.0,2,0,4,6,0,0.0,140,0,0,Edwards,TA,Gd,No,TA,None,Gd,None
543,268000,0.0,13346,7,5,1992,2000,2006,0.0,728.0,1095.0,1166,1129,2295,1.0,0.0,2,1,4,9,1,590.0,0,40,0,NoRidge,Gd,TA,No,Gd,RFn,Ex,TA
544,137000,57.0,9639,4,8,1900,1950,2007,0.0,0.0,1075.0,1156,642,1798,0.0,0.0,2,1,4,7,0,342.0,0,0,0,OldTown,TA,TA,No,TA,Unf,Ex,None
545,215000,0.0,15387,7,7,1967,1967,2008,0.0,603.0,1620.0,1620,0,1620,0.0,0.0,2,0,4,8,1,578.0,0,62,0,NWAmes,TA,TA,No,Gd,Unf,Ex,Gd
546,129500,75.0,10050,5,5,1955,1955,2007,0.0,288.0,1216.0,1216,0,1216,1.0,0.0,1,0,3,5,0,336.0,0,0,0,NAmes,TA,TA,No,TA,RFn,TA,None
547,115000,0.0,6240,5,4,1936,1950,2006,0.0,0.0,896.0,896,448,1344,0.0,0.0,1,0,3,7,0,240.0,200,114,0,BrkSide,TA,TA,No,TA,Unf,Gd,None
548,114000,45.0,7506,5,8,1925,1950,2008,0.0,0.0,747.0,747,412,1159,0.0,0.0,1,0,3,5,0,288.0,84,0,0,OldTown,TA,Gd,No,TA,Unf,TA,None
549,107000,0.0,8900,4,4,1966,1966,2006,0.0,1056.0,1056.0,1056,0,1056,1.0,0.0,1,0,2,5,0,384.0,0,42,0,SawyerW,TA,TA,No,TA,Unf,TA,None
550,118500,80.0,8480,5,5,1947,1950,2008,0.0,442.0,832.0,832,384,1216,0.0,0.0,1,0,2,6,0,336.0,158,0,0,NAmes,TA,TA,No,TA,Unf,TA,None
551,120000,50.0,6000,6,7,1929,1950,2008,0.0,0.0,862.0,950,208,1158,0.0,0.0,1,0,3,5,1,208.0,0,0,0,BrkSide,TA,TA,No,TA,RFn,TA,Gd
552,260000,74.0,8847,8,5,2005,2005,2007,148.0,769.0,1538.0,1538,0,1538,1.0,0.0,2,0,3,7,0,484.0,146,40,0,Somerst,Gd,TA,Av,Gd,RFn,Ex,None
553,136000,0.0,8050,5,5,1959,1959,2010,150.0,856.0,1143.0,1143,0,1143,1.0,0.0,1,0,3,6,0,308.0,0,0,0,NAmes,TA,TA,No,TA,RFn,TA,None
554,123000,70.0,8294,4,5,1971,1971,2007,0.0,0.0,858.0,872,0,872,0.0,0.0,1,0,3,5,0,480.0,0,0,0,NAmes,TA,TA,No,TA,Unf,TA,None
555,89500,0.0,7920,6,7,1920,1950,2008,0.0,0.0,319.0,1035,371,1406,0.0,0.0,1,0,3,6,0,0.0,0,144,0,IDOTRR,TA,Fa,No,Fa,None,TA,None
556,199500,100.0,18494,6,5,2005,2005,2010,0.0,0.0,1324.0,1324,0,1324,0.0,0.0,2,0,3,6,0,430.0,36,23,0,Gilbert,Gd,TA,No,Gd,Fin,Ex,None
557,109900,0.0,7162,5,7,1966,1966,2008,41.0,0.0,876.0,904,0,904,0.0,0.0,1,0,3,6,0,408.0,0,0,0,Sawyer,TA,TA,No,TA,Unf,TA,None
558,234000,53.0,10918,7,9,1926,2004,2009,0.0,0.0,1276.0,1276,804,2080,0.0,0.0,1,1,3,9,2,282.0,0,0,145,Crawfor,Gd,TA,No,Gd,Unf,Ex,Gd
559,155900,37.0,4435,6,5,2004,2004,2006,169.0,662.0,848.0,848,0,848,1.0,0.0,1,0,1,3,1,420.0,140,0,0,CollgCr,Gd,TA,Mn,Gd,RFn,Ex,Gd
560,161500,0.0,11250,4,5,1957,1989,2009,0.0,0.0,1104.0,1104,684,1788,1.0,0.0,1,0,5,8,2,304.0,120,0,0,ClearCr,TA,TA,Av,TA,Unf,Ex,TA
561,137500,0.0,14375,6,6,1958,1958,2009,541.0,111.0,819.0,1344,0,1344,0.0,1.0,1,0,3,7,1,525.0,0,118,233,Timber,TA,TA,No,Gd,RFn,Gd,Gd
562,76500,100.0,9045,5,3,1910,1950,2010,0.0,0.0,840.0,1128,1128,2256,0.0,0.0,2,0,4,12,0,0.0,0,18,0,OldTown,TA,Fa,Mn,Fa,None,Fa,None
563,211000,97.0,10029,6,5,1988,1989,2007,268.0,831.0,1151.0,1164,896,2060,0.0,1.0,2,1,4,8,1,521.0,0,228,192,ClearCr,Gd,TA,No,TA,Unf,TA,TA
564,181000,34.0,4060,6,5,1998,1999,2008,0.0,266.0,1405.0,1337,0,1337,1.0,0.0,2,0,2,5,0,511.0,144,68,0,NAmes,Gd,TA,No,Gd,Fin,Ex,None
565,174900,82.0,9020,6,7,1966,1966,2008,183.0,312.0,1127.0,1165,0,1165,1.0,0.0,1,1,3,6,0,490.0,0,129,0,NAmes,TA,TA,Gd,TA,RFn,TA,None
566,164500,96.0,11777,5,6,1966,1966,2006,97.0,328.0,1164.0,1320,0,1320,1.0,0.0,1,0,3,6,2,564.0,160,68,0,Sawyer,TA,TA,Av,TA,RFn,Ex,Fa
567,214000,70.0,10171,7,5,2004,2004,2010,168.0,2.0,1517.0,1535,0,1535,0.0,0.0,2,0,3,7,0,532.0,0,0,0,NridgHt,Gd,TA,No,Gd,RFn,Ex,None
568,185000,80.0,10400,7,6,1980,1988,2008,280.0,0.0,738.0,1277,767,2044,0.0,0.0,2,1,3,7,1,489.0,28,73,0,NWAmes,TA,TA,Mn,TA,Unf,TA,TA
569,123000,52.0,6240,4,7,1929,1950,2008,0.0,80.0,704.0,624,512,1136,0.0,1.0,1,0,2,6,0,336.0,0,365,0,BrkSide,TA,TA,No,TA,Unf,Ex,None
570,183500,0.0,12150,6,6,1979,1979,2007,0.0,1001.0,1001.0,1299,0,1299,1.0,0.0,2,0,2,5,1,486.0,84,0,0,Mitchel,TA,TA,Av,Gd,RFn,TA,Po
571,174000,24.0,2645,8,5,1999,2000,2007,456.0,0.0,776.0,764,677,1441,0.0,0.0,2,1,2,5,0,492.0,206,0,0,Somerst,Gd,TA,No,Gd,Unf,Ex,None
572,130000,0.0,22692,5,5,1953,1953,2007,0.0,587.0,1073.0,1630,0,1630,0.0,0.0,2,0,3,6,1,649.0,0,64,0,Edwards,TA,TA,No,TA,Unf,TA,TA
573,178000,60.0,9600,7,7,1925,1990,2006,0.0,16.0,728.0,832,809,1641,0.0,1.0,1,1,3,6,1,546.0,0,0,0,OldTown,TA,TA,No,Ex,Unf,Ex,Gd
574,189900,74.0,13830,5,5,1997,1998,2010,0.0,791.0,928.0,928,701,1629,0.0,0.0,2,1,3,6,1,482.0,212,34,0,Gilbert,TA,TA,No,TA,Fin,Gd,TA
575,144000,0.0,4435,6,5,2003,2004,2009,170.0,685.0,848.0,848,0,848,1.0,0.0,1,0,1,4,0,420.0,140,0,0,CollgCr,Gd,TA,Av,Gd,Fin,Ex,None
576,120500,0.0,5890,6,8,1930,2007,2008,0.0,538.0,816.0,816,0,816,0.0,0.0,1,0,2,5,0,432.0,0,0,0,IDOTRR,Gd,Gd,Av,TA,Unf,Ex,None
577,145000,112.0,10859,5,5,1994,1995,2009,0.0,0.0,1097.0,1097,0,1097,0.0,0.0,1,1,3,6,0,672.0,392,64,0,CollgCr,TA,TA,No,TA,Unf,Ex,None
578,251000,41.0,5330,8,5,2000,2000,2007,0.0,1196.0,1494.0,1652,0,1652,1.0,0.0,2,0,2,6,0,499.0,96,48,0,StoneBr,Gd,TA,Av,Ex,RFn,Ex,None
579,136500,72.0,10778,4,5,1968,1968,2010,0.0,0.0,1768.0,1768,0,1768,0.0,0.0,2,0,4,8,0,0.0,0,0,0,Sawyer,TA,TA,No,TA,None,TA,None
580,82500,74.0,6845,4,5,1955,1955,2008,58.0,0.0,0.0,1152,0,1152,0.0,0.0,2,0,2,6,0,0.0,0,0,0,Edwards,TA,TA,No,TA,None,TA,None
581,57625,109.0,21780,2,4,1910,1950,2009,0.0,0.0,0.0,810,0,810,0.0,0.0,1,0,1,4,0,280.0,119,24,0,IDOTRR,Fa,Fa,No,TA,Unf,TA,None
582,212500,80.0,10307,7,5,2007,2008,2009,176.0,876.0,1350.0,1358,0,1358,1.0,0.0,2,0,2,6,1,484.0,192,26,0,NridgHt,Gd,TA,No,Gd,RFn,Ex,Gd
583,164000,32.0,4500,6,5,1998,1998,2006,116.0,897.0,1216.0,1216,0,1216,1.0,0.0,2,0,2,5,0,402.0,0,125,0,Mitchel,TA,TA,No,TA,Unf,Ex,None
584,139000,75.0,9060,6,5,1957,1957,2006,327.0,0.0,967.0,967,671,1638,0.0,0.0,2,0,4,6,0,384.0,0,21,0,IDOTRR,TA,TA,No,Gd,Unf,Gd,None
585,160000,24.0,2160,7,5,1999,2000,2008,212.0,510.0,600.0,624,628,1252,1.0,0.0,2,1,2,4,0,462.0,0,48,0,Somerst,Gd,TA,No,Gd,Unf,Ex,None
586,149000,70.0,7669,5,6,1992,1993,2009,0.0,718.0,828.0,883,0,883,1.0,0.0,1,0,2,5,1,698.0,100,32,0,Mitchel,TA,TA,Av,TA,Unf,TA,Fa
587,130000,62.0,9858,5,6,1968,1968,2009,0.0,510.0,864.0,874,0,874,1.0,0.0,1,0,3,5,0,288.0,33,0,0,Mitchel,TA,TA,No,TA,RFn,TA,None
588,140000,50.0,10300,7,6,1921,1950,2010,0.0,0.0,576.0,902,808,1710,0.0,0.0,2,0,3,9,0,480.0,12,11,0,OldTown,TA,TA,No,TA,Unf,Gd,None
589,264500,65.0,8125,8,5,2008,2009,2009,288.0,0.0,1836.0,1836,0,1836,0.0,0.0,2,0,3,8,1,517.0,0,175,0,Somerst,Gd,TA,No,Gd,Fin,Ex,Gd
590,141000,69.0,14850,5,5,1957,1957,2006,0.0,895.0,1092.0,1092,0,1092,1.0,0.0,1,0,2,6,1,299.0,268,0,122,NAmes,TA,TA,No,TA,Fin,TA,TA
591,199900,35.0,4274,7,5,2006,2007,2007,0.0,1106.0,1241.0,1241,0,1241,1.0,0.0,1,1,1,4,0,569.0,0,116,0,Somerst,Gd,TA,No,Gd,Fin,Ex,None
592,167900,80.0,9650,6,5,1977,1977,2009,360.0,686.0,1350.0,1334,0,1334,0.0,1.0,2,0,2,6,1,630.0,0,16,0,NWAmes,TA,TA,No,TA,RFn,TA,TA
593,181900,0.0,14585,6,6,1960,1987,2007,85.0,594.0,1144.0,1429,0,1429,0.0,1.0,1,0,3,7,2,572.0,216,110,0,NAmes,TA,TA,No,Gd,Unf,Ex,Gd
594,262500,75.0,9000,8,5,2008,2008,2010,36.0,1078.0,1566.0,1566,0,1566,1.0,0.0,2,0,3,7,0,750.0,144,168,0,Somerst,Gd,TA,Av,Gd,RFn,Ex,None
595,230000,0.0,13774,7,7,1977,1992,2009,283.0,432.0,908.0,1316,972,2288,0.0,0.0,1,2,4,8,2,520.0,321,72,156,NWAmes,TA,Gd,No,Gd,RFn,Ex,TA
596,328900,50.0,5119,9,5,1999,2000,2008,60.0,1238.0,1698.0,1709,0,1709,1.0,0.0,2,0,2,5,1,506.0,97,65,0,Somerst,Gd,TA,Av,Gd,Fin,Ex,TA
597,232698,71.0,9254,8,5,2005,2005,2007,210.0,119.0,1721.0,1721,0,1721,1.0,0.0,2,0,3,7,0,554.0,168,27,0,NridgHt,Gd,TA,No,Gd,RFn,Ex,None
598,221800,95.0,10324,8,5,2008,2008,2009,140.0,872.0,1254.0,1254,0,1254,1.0,0.0,2,0,2,5,0,810.0,168,92,0,CollgCr,Gd,TA,Av,Gd,RFn,Ex,None
599,152400,63.0,8375,5,7,1941,1973,2008,0.0,336.0,576.0,864,486,1350,1.0,0.0,1,1,2,6,0,627.0,0,0,0,Sawyer,TA,TA,No,Gd,Unf,Gd,None
600,213000,75.0,9750,7,5,2000,2001,2009,171.0,0.0,1630.0,1630,0,1630,0.0,0.0,2,0,3,6,1,451.0,74,234,0,CollgCr,Gd,TA,No,Gd,Unf,Ex,TA
601,184900,74.0,7632,7,5,2005,2005,2006,96.0,0.0,784.0,831,754,1585,0.0,0.0,2,1,3,7,0,449.0,100,77,0,SawyerW,Gd,TA,No,Gd,RFn,Ex,None
602,157000,90.0,15750,5,5,1953,1953,2006,56.0,841.0,1165.0,1336,0,1336,1.0,0.0,1,0,2,5,2,375.0,0,0,0,Crawfor,TA,TA,Mn,TA,Unf,TA,Gd
603,144000,0.0,9240,5,6,1962,2002,2006,0.0,612.0,864.0,1211,0,1211,0.0,0.0,1,0,2,6,1,576.0,161,0,0,Sawyer,TA,TA,No,TA,Unf,Gd,TA
604,192350,80.0,10400,6,5,1979,1999,2007,253.0,903.0,1259.0,1353,0,1353,1.0,0.0,2,0,2,5,1,478.0,240,141,0,NWAmes,TA,TA,No,TA,RFn,Ex,TA
605,163500,80.0,8800,7,6,1966,1966,2007,202.0,654.0,1174.0,1200,0,1200,0.0,1.0,2,0,3,6,1,440.0,0,0,0,NAmes,TA,TA,No,TA,RFn,Ex,TA
606,262280,86.0,11839,7,5,1990,1990,2008,99.0,1085.0,1475.0,1532,797,2329,1.0,0.0,2,1,4,10,1,514.0,192,121,0,SawyerW,TA,TA,No,Gd,Unf,Ex,Ex
607,214000,70.0,9135,7,5,2002,2003,2008,113.0,810.0,1536.0,1536,0,1536,1.0,0.0,2,0,3,7,0,532.0,192,74,0,CollgCr,Gd,TA,Av,Gd,RFn,Ex,None
608,230000,90.0,14115,6,7,1956,2004,2006,0.0,296.0,1073.0,1811,0,1811,0.0,0.0,1,0,2,6,1,470.0,0,0,0,Crawfor,TA,TA,No,Ex,Fin,Ex,Gd
609,280000,109.0,14154,7,5,2006,2006,2007,350.0,0.0,1063.0,1071,1101,2172,0.0,0.0,2,1,3,9,1,947.0,192,62,0,NridgHt,Gd,TA,No,Gd,RFn,Ex,Gd
610,140000,65.0,6565,4,6,1957,1980,2007,0.0,967.0,1073.0,1073,0,1073,1.0,0.0,1,0,3,6,0,720.0,0,444,0,IDOTRR,TA,TA,No,TA,Unf,Gd,None
611,155000,70.0,7700,6,5,1966,1966,2010,351.0,0.0,756.0,1051,788,1839,0.0,0.0,1,1,4,7,1,442.0,0,124,0,NAmes,TA,TA,No,TA,Unf,TA,TA
612,64500,63.0,4761,3,3,1918,1950,2006,0.0,0.0,1020.0,1020,0,1020,0.0,0.0,1,0,2,5,0,0.0,0,0,0,IDOTRR,Fa,Fa,No,Fa,None,Fa,None
613,218000,87.0,12361,6,7,1993,1993,2010,85.0,860.0,946.0,964,838,1802,0.0,1.0,2,1,3,8,1,1017.0,450,92,0,SawyerW,Gd,Gd,No,Gd,RFn,Ex,Gd
614,160000,72.0,9720,5,7,1977,1977,2007,51.0,755.0,995.0,1009,0,1009,0.0,0.0,2,0,3,6,1,576.0,0,0,0,CollgCr,TA,TA,Av,TA,Unf,TA,Fa
615,208900,72.0,8640,8,5,2007,2007,2007,0.0,24.0,1338.0,1338,0,1338,0.0,0.0,2,0,3,6,0,598.0,0,141,0,Somerst,Gd,TA,No,Gd,RFn,Ex,None
616,284700,123.0,47007,5,7,1959,1996,2008,0.0,0.0,0.0,3820,0,3820,0.0,0.0,3,1,5,11,2,624.0,0,372,0,Edwards,TA,TA,No,Ex,Unf,TA,Gd
617,146000,30.0,3180,7,5,2007,2007,2008,0.0,0.0,689.0,703,689,1392,0.0,0.0,2,0,2,5,0,540.0,0,102,0,Somerst,Gd,TA,No,Gd,Unf,Ex,None
618,245500,38.0,14963,8,5,1996,1996,2008,0.0,786.0,1260.0,1288,0,1288,1.0,0.0,1,1,1,4,2,500.0,120,30,224,Veenker,Gd,TA,No,Ex,Fin,Ex,Gd
619,113000,50.0,5000,6,7,1926,1950,2008,0.0,0.0,992.0,1013,0,1013,0.0,0.0,1,0,3,6,0,160.0,0,0,0,BrkSide,TA,TA,No,TA,Unf,Ex,None
620,296000,129.0,16870,8,5,2004,2005,2009,238.0,1531.0,1782.0,1782,0,1782,1.0,0.0,2,0,3,7,2,932.0,99,82,0,NridgHt,Gd,TA,Gd,Gd,Fin,Ex,Gd
621,377426,86.0,14157,9,5,2005,2006,2007,200.0,1249.0,1922.0,1922,0,1922,1.0,0.0,2,0,3,8,1,676.0,178,51,0,StoneBr,Gd,TA,Gd,Gd,Fin,Ex,Gd
622,337500,96.0,12456,10,5,2006,2007,2009,230.0,1172.0,1700.0,1718,0,1718,1.0,0.0,2,0,3,7,1,786.0,216,48,0,NridgHt,Ex,TA,Gd,Ex,Fin,Ex,Gd
623,552000,100.0,14836,10,5,2004,2005,2009,730.0,2146.0,2492.0,2492,0,2492,1.0,0.0,2,1,2,8,1,949.0,226,235,0,NridgHt,Ex,TA,Gd,Ex,Fin,Ex,Ex
624,97900,56.0,6956,4,7,1948,1950,2006,0.0,0.0,624.0,624,312,936,0.0,0.0,1,0,3,5,0,265.0,0,0,0,Edwards,TA,Gd,Mn,TA,Unf,Ex,None
625,208300,75.0,7862,6,5,2009,2009,2009,0.0,27.0,1218.0,1218,0,1218,0.0,0.0,2,0,2,4,0,676.0,0,102,0,Somerst,Gd,TA,No,Gd,Fin,Ex,None
626,213000,0.0,11050,7,5,1996,1997,2008,0.0,0.0,910.0,910,910,1820,0.0,0.0,2,1,3,8,1,816.0,318,32,0,Mitchel,TA,TA,Mn,Gd,Unf,Ex,TA
627,188000,57.0,8924,7,5,1998,1999,2008,0.0,0.0,880.0,880,844,1724,0.0,0.0,2,1,3,8,0,527.0,120,155,0,CollgCr,TA,TA,Av,Gd,Fin,Ex,None
628,162000,0.0,9610,6,6,1958,1958,2006,632.0,203.0,1121.0,1336,0,1336,0.0,0.0,1,1,3,7,1,488.0,80,0,0,NAmes,TA,TA,No,TA,RFn,Ex,TA
629,152000,75.0,13710,5,5,1950,1950,2007,0.0,420.0,910.0,910,648,1558,0.0,0.0,1,1,4,6,0,282.0,289,0,0,IDOTRR,TA,TA,No,TA,Unf,TA,None
630,254900,100.0,12552,7,5,2004,2005,2010,0.0,222.0,991.0,991,956,1947,0.0,0.0,2,1,3,8,1,678.0,0,136,0,Somerst,Gd,TA,No,Gd,RFn,Ex,Gd
631,189000,43.0,14565,7,5,1994,1995,2008,145.0,537.0,832.0,832,825,1657,0.0,0.0,2,1,3,6,0,483.0,144,74,0,SawyerW,Gd,TA,Av,Gd,RFn,Ex,None
632,235000,56.0,18559,7,5,1978,1978,2008,383.0,1206.0,2048.0,2064,0,2064,1.0,0.0,2,0,3,7,2,550.0,200,0,0,NWAmes,Gd,Gd,No,Gd,Fin,TA,Fa
633,125000,68.0,10880,5,5,1950,1950,2008,0.0,1040.0,1164.0,1164,0,1164,1.0,0.0,1,0,3,5,0,240.0,0,48,0,Edwards,TA,TA,No,TA,Unf,TA,None
634,120000,24.0,2280,7,6,1975,1975,2010,0.0,0.0,836.0,836,0,836,0.0,0.0,1,0,2,4,0,308.0,0,30,0,NPkVill,TA,TA,No,TA,Unf,Ex,None
635,81500,125.0,31250,1,3,1951,1951,2006,0.0,0.0,0.0,1600,0,1600,0.0,0.0,1,1,3,6,0,270.0,0,0,0,Mitchel,TA,Fa,No,TA,Unf,TA,None
636,118500,81.0,11841,6,5,1990,1990,2007,104.0,816.0,816.0,816,0,816,1.0,0.0,1,0,3,5,0,0.0,0,32,0,Edwards,TA,Gd,Av,TA,None,TA,None
637,370878,85.0,9187,9,5,2009,2009,2009,162.0,1121.0,1766.0,1766,0,1766,1.0,0.0,2,1,2,7,1,478.0,195,130,0,Somerst,Ex,TA,Mn,Ex,Fin,Ex,Gd
638,145000,82.0,6270,5,6,1949,1950,2007,0.0,284.0,1001.0,1001,1001,2002,0.0,0.0,2,0,4,8,0,871.0,0,0,0,Crawfor,TA,TA,No,TA,Unf,TA,None
639,311500,0.0,15660,7,9,1939,2006,2008,312.0,341.0,798.0,1137,817,1954,0.0,1.0,1,1,3,8,2,431.0,0,119,0,Crawfor,Gd,Gd,No,Gd,Unf,Ex,TA
640,210250,43.0,3087,7,5,2006,2006,2006,14.0,453.0,1220.0,1364,0,1364,1.0,0.0,2,0,2,6,1,437.0,100,16,0,Blmngtn,Gd,TA,Av,Gd,Fin,Ex,Gd
641,200000,95.0,13450,7,5,2002,2002,2006,0.0,700.0,916.0,920,941,1861,1.0,0.0,2,1,3,8,0,492.0,146,91,0,CollgCr,Gd,TA,No,Gd,RFn,Ex,None
642,126000,75.0,10125,5,5,1977,1977,2009,0.0,0.0,0.0,1302,432,1734,0.0,0.0,2,0,4,8,0,539.0,0,0,0,Mitchel,TA,TA,No,Gd,Unf,TA,None
643,114000,80.0,8146,4,8,1900,2003,2009,0.0,0.0,405.0,717,322,1039,0.0,0.0,1,0,2,6,0,281.0,0,0,111,OldTown,Gd,Gd,No,TA,Unf,Gd,None
644,87500,60.0,9600,4,4,1910,1950,2009,0.0,0.0,677.0,833,677,1510,0.0,0.0,2,0,3,7,0,720.0,0,0,0,OldTown,Gd,Gd,No,Gd,Unf,TA,None
645,349265,98.0,12328,8,5,2005,2005,2007,146.0,986.0,1149.0,1164,1377,2541,1.0,0.0,3,1,4,10,1,729.0,120,32,0,StoneBr,Gd,TA,Mn,Ex,Fin,Ex,Gd
646,203000,76.0,10141,8,5,2004,2004,2009,264.0,516.0,1512.0,1512,0,1512,0.0,0.0,2,0,3,6,0,845.0,210,36,0,SawyerW,Gd,TA,Gd,Gd,RFn,Ex,None
647,189000,65.0,8529,7,5,2001,2001,2009,0.0,20.0,1454.0,1434,0,1434,0.0,0.0,2,0,3,6,1,527.0,290,39,0,SawyerW,Gd,TA,No,Gd,RFn,Ex,TA
648,209000,65.0,8127,7,5,2003,2003,2009,0.0,410.0,812.0,812,841,1653,1.0,0.0,2,1,3,6,0,628.0,0,45,0,Somerst,Gd,TA,No,Gd,RFn,Ex,None
649,160000,70.0,8400,6,7,1900,1950,2009,0.0,0.0,917.0,1090,917,2007,0.0,0.0,2,0,3,8,0,357.0,0,235,0,OldTown,TA,TA,Mn,Ex,Unf,Gd,None
